iteration;replicate;time;last_generation;population;bmi_category_prop;am;kid-father-cor;kid-mother-cor
3975;1;3450.0;100.0;6042;[0.10195299569678914, 0.2807017543859649, 0.36875206885137374, 0.24859318106587222];0.4178296357538793;0.4632743355600522;0.4999628102550789
3976;1;3461.0;100.0;5838;[0.08187735525865023, 0.23004453579993148, 0.3977389516957862, 0.2903391572456321];0.38589107328507954;0.5011838873598452;0.5153523123985743
3977;1;3435.0;100.0;6022;[0.08070408502158752, 0.21039521753570242, 0.40634340750581205, 0.30255728993689807];0.3696579461500406;0.537828533861432;0.53902233924804
3978;1;3434.0;100.0;5917;[0.01673145174919723, 0.12404934933243197, 0.44431299645090416, 0.4149062024674666];0.43689191311264486;0.6401949479304351;0.6189254881265455
3979;1;3323.0;100.0;5867;[0.0, 0.008692687915459348, 0.014828702914607125, 0.9764786091699336];0.06922809248247674;0.5435750693384055;0.45252193558425186
398;1;3480.0;100.0;5739;[0.10559330893883952, 0.23523261892315733, 0.36887959574838824, 0.2902944763896149];0.07471081613047663;0.4636277090011732;0.4401724304303792
3980;1;3386.0;100.0;5911;[0.021992894603282017, 0.11960751141938758, 0.4286922686516664, 0.429707325325664];0.35959191640552934;0.5882972924232922;0.6112738358727517
3981;1;3423.0;100.0;5761;[0.04513105363652144, 0.2067349418503732, 0.41676792223572295, 0.3313660822773824];0.39999334365801387;0.5633747724411149;0.5693347006162784
3982;1;3404.0;100.0;5918;[0.08702264278472457, 0.23758026360256843, 0.4023318688746198, 0.2730652247380872];0.39763705355000695;0.5318788530426973;0.537160120723587
3983;1;3448.0;100.0;6006;[0.10822510822510822, 0.2780552780552781, 0.3653013653013653, 0.24841824841824842];0.40364670916810613;0.49710233991909647;0.5077610222055265
3984;1;3270.0;100.0;5810;[0.09380378657487091, 0.23924268502581755, 0.3812392426850258, 0.2857142857142857];0.4282983760728912;0.5326321466021795;0.5298065210453776
3985;1;3344.0;100.0;5970;[0.060971524288107204, 0.19899497487437187, 0.4112227805695142, 0.3288107202680067];0.35001402646676294;0.5648613346535202;0.5531353903048067
3986;1;3375.0;100.0;5868;[0.018575323790047716, 0.11537150647580095, 0.42535787321063395, 0.44069529652351735];0.3963521451133527;0.6115089299763767;0.5935800107408304
3987;1;3343.0;100.0;6060;[0.0, 0.0, 0.06782178217821783, 0.9321782178217822];0.3167407888109371;0.6712285661507708;0.6610124807113614
3988;1;3382.0;100.0;6057;[0.009080402839689616, 0.11210170051180453, 0.40465577018325904, 0.4741621264652468];0.41635584540227777;0.5991295844569098;0.5996060798865961
3989;1;3347.0;100.0;5802;[0.0594622543950362, 0.21682178559117546, 0.40227507755946224, 0.3214408824543261];0.3902403576274986;0.5687923079725238;0.5530177597067232
399;1;3550.0;100.0;5807;[0.08059238849664198, 0.22955054244876874, 0.38298605131737556, 0.3068710177372137];0.14372392076382834;0.48124691144409537;0.47821189333913755
3990;1;3440.0;100.0;6034;[0.08385813722240637, 0.23599602253894597, 0.40238647663241633, 0.2777593636062314];0.3544806324645008;0.5015598609526681;0.49914841783950875
3991;1;3393.0;100.0;5999;[0.11985330888481413, 0.26354392398733123, 0.3665610935155859, 0.2500416736122687];0.3510537823100417;0.46735320649405865;0.4654092763657243
3992;1;3400.0;100.0;6016;[0.11220079787234043, 0.24767287234042554, 0.37666223404255317, 0.2634640957446808];0.3721392694851035;0.5172526591435168;0.5006240409121786
3993;1;3456.0;100.0;5824;[0.05425824175824176, 0.2132554945054945, 0.42015796703296704, 0.3123282967032967];0.38539799939154357;0.5552300692152995;0.5618417958901277
3994;1;3439.0;101.0;5893;[0.014932971321907348, 0.11895469200746649, 0.4308501612082131, 0.435262175462413];0.4326267099680467;0.6350145601043881;0.6048442913811661
3995;1;3412.0;100.0;5862;[0.0, 0.004435346298191744, 0.16001364721937905, 0.8355510064824292];0.4640721382292475;0.7184131570188185;0.6821615310822352
3996;1;3391.0;100.0;5929;[0.02158880080958003, 0.14083319278124473, 0.4160904031033901, 0.4214876033057851];0.4013745132801086;0.6172523344525302;0.6262739723547459
3997;1;3403.0;100.0;5848;[0.0619015047879617, 0.22537619699042408, 0.39312585499316005, 0.31959644322845415];0.4142265729984913;0.5854328556716466;0.607203222018877
3998;1;3496.0;100.0;6016;[0.10837765957446809, 0.24700797872340424, 0.35438829787234044, 0.2902260638297872];0.4039465732343195;0.528924756393237;0.5455727863619709
3999;1;3499.0;100.0;5991;[0.13353363378400934, 0.27908529460857956, 0.36054081121682524, 0.22684026039058588];0.38645231656539525;0.48219468691459405;0.4938220352017286
4;1;3489.0;100.0;5762;[0.032974661575841724, 0.1785838250607428, 0.42658799028115235, 0.3618535230822631];0.16608209631656354;0.5489730955848947;0.5599574244212546
40;1;3379.0;100.0;5971;[0.0021771897504605595, 0.024953944062971026, 0.35153240663205493, 0.6213364595545134];0.7185507598075707;0.7863052445666642;0.7828789032504784
400;1;3535.0;100.0;5859;[0.08397337429595494, 0.2261478067929681, 0.38504864311315923, 0.3048301757979177];0.3489744651004318;0.5369423148844213;0.5417099614980925
4000;1;3501.0;100.0;5815;[0.11315563198624248, 0.2564058469475494, 0.37265692175408427, 0.2577815993121238];0.316137980222424;0.5269605435531479;0.49773644504678216
4001;1;3423.0;100.0;5843;[0.10320041074790347, 0.2344685948998802, 0.3665925038507616, 0.29573849050145473];0.09604921352959729;0.40798834721006877;0.3816017912605391
4002;1;3361.0;100.0;5795;[0.14063848144952545, 0.26798964624676447, 0.34892148403796375, 0.24245038826574633];0.10992931299609149;0.4383524989555127;0.39051226254177457
4003;1;3549.0;100.0;5757;[0.12732325864165364, 0.27288518325516764, 0.3411499044641306, 0.2586416536390481];0.10413404920569934;0.4133968025190346;0.41963341701552653
4004;1;3466.0;100.0;5900;[0.1571186440677966, 0.2716949152542373, 0.33033898305084747, 0.24084745762711865];0.10518035996345317;0.41077888705527416;0.40998840110303286
4005;1;3533.0;100.0;5809;[0.17610604234808055, 0.29592012394560163, 0.31485625753141677, 0.213117576174901];0.09408291088464676;0.4096365147581991;0.4222090887939939
4006;1;3575.0;100.0;5954;[0.1776956667786362, 0.29862277460530734, 0.3204568357406785, 0.2032247228753779];0.11007635392351162;0.4197832790205615;0.4123314225932478
4007;1;3572.0;100.0;5910;[0.13434856175972928, 0.25499153976311334, 0.3470389170896785, 0.26362098138747886];0.09100052499939787;0.4061655903618173;0.4311733703716281
4008;1;3375.0;100.0;5949;[0.11934778954446125, 0.25785846360732895, 0.3661119515885023, 0.2566817952597075];0.0986694714874515;0.41377425663846196;0.40443518390971955
4009;1;3499.0;100.0;5784;[0.09595435684647304, 0.2392807745504841, 0.3622060857538036, 0.30255878284923926];0.0791004432121279;0.41662446714405427;0.38744932898666185
401;1;3457.0;100.0;5800;[0.08724137931034483, 0.23896551724137932, 0.3881034482758621, 0.2856896551724138];0.6262794487258426;0.6653153523768595;0.6726371846572535
4010;1;3442.0;100.0;5851;[0.10511023756622799, 0.24047171423688257, 0.3772004785506751, 0.2772175696462143];0.10849269655651765;0.4368306645882678;0.4065731874763587
4011;1;3460.0;100.0;5967;[0.11882017764370706, 0.24099212334506454, 0.363499245852187, 0.2766884531590414];0.09267934023853942;0.43298387163642493;0.4128550424547658
4012;1;3503.0;100.0;5826;[0.14692756608307586, 0.2782354960521799, 0.33419155509783727, 0.24064538276690697];0.09347502734452721;0.4124477857443928;0.4442784753959351
4013;1;3501.0;100.0;5945;[0.15306980656013458, 0.2861227922624054, 0.3313708999158957, 0.22943650126156434];0.08462317755819967;0.4186111515104363;0.42483065156296906
4014;1;3680.0;100.0;5791;[0.1740632015195994, 0.2966672422724918, 0.3206700051804524, 0.2085995510274564];0.07829781914395177;0.4541509217038781;0.42868524484523446
4015;1;3503.0;100.0;5836;[0.11960246744345442, 0.2513708019191227, 0.3517820424948595, 0.2772446881425634];0.08268961305948087;0.4291144508082768;0.4570200590441832
4016;1;3474.0;100.0;5860;[0.08532423208191127, 0.2546075085324232, 0.3819112627986348, 0.2781569965870307];0.08535948857080683;0.4233407344098547;0.42182579111610075
4017;1;3433.0;100.0;5879;[0.06446674604524578, 0.217724102738561, 0.3827181493451267, 0.3350910018710665];0.11986004272076478;0.45187073457580773;0.4172644052505713
4018;1;3473.0;100.0;5988;[0.07130928523714095, 0.20691382765531063, 0.3891115564462258, 0.33266533066132264];0.07154613285875393;0.40719086277723104;0.41669458660087516
4019;1;3378.0;100.0;5811;[0.07072792978833248, 0.23954568921011873, 0.3746343142316297, 0.31509206676991913];0.07542675694286985;0.436485267522172;0.42636914051540686
402;1;3465.0;100.0;5881;[0.06393470498214589, 0.21118857337187552, 0.4155755823839483, 0.3093011392620303];0.8133935197527319;0.7290546161425572;0.7271043264766959
4020;1;3544.0;100.0;5932;[0.0947403910991234, 0.2466284558327714, 0.37660148347943356, 0.2820296695886716];0.08528574163173928;0.444582797705705;0.44193315740352695
4021;1;3577.0;100.0;5791;[0.15610429977551374, 0.29148678984631327, 0.3279226385771024, 0.2244862718010706];0.08504797546085836;0.4411048008989913;0.47650370341169596
4022;1;3600.0;100.0;5743;[0.17673689709211213, 0.2864356608044576, 0.31568866446108307, 0.2211387776423472];0.07421213587306726;0.46039806578211234;0.4656686779475745
4023;1;3483.0;100.0;5900;[0.08898305084745763, 0.23101694915254237, 0.3735593220338983, 0.3064406779661017];0.07650567937709782;0.4510482092495254;0.48767039124274913
4024;1;3432.0;100.0;5761;[0.06057976045825378, 0.22322513452525602, 0.38899496615170975, 0.32720013886478044];0.06692180986366131;0.4414932807336876;0.4450756721985744
4025;1;3387.0;100.0;5843;[0.046037994181071365, 0.2101660106109875, 0.3905527982200924, 0.35324319698784873];0.0684820820234292;0.4520328175243733;0.4549062224692125
4026;1;3353.0;100.0;5871;[0.03525804803270312, 0.1650485436893204, 0.40401975813319707, 0.3956736501447794];0.07125393247443991;0.4614365605114328;0.44478121493939493
4027;1;3415.0;100.0;5987;[0.03891765491899115, 0.18606981793886754, 0.41723734758643727, 0.35777517955570404];0.08002827870225233;0.4786352335231113;0.44427194500421735
4028;1;3497.0;100.0;5954;[0.05458515283842795, 0.23715149479341618, 0.3920053745381256, 0.31625797783003023];0.09868061044562985;0.47556870829553033;0.4811548358217673
4029;1;3552.0;100.0;6013;[0.0863129885248628, 0.2582737402295027, 0.37402295027440546, 0.281390320971229];0.07295729411431613;0.45547610268578836;0.47762259114166716
403;1;3440.0;100.0;5811;[0.05833763551884357, 0.20598864223025296, 0.4112889347788677, 0.3243847874720358];0.7605250140644594;0.7025213030553756;0.7071692892195174
4030;1;3619.0;100.0;5725;[0.1421834061135371, 0.2658515283842795, 0.34008733624454146, 0.2518777292576419];0.09151557656827533;0.5090028446182538;0.4881903628668938
4031;1;3481.0;100.0;5877;[0.043389484430832057, 0.15977539561000512, 0.43593670239918325, 0.3608984175599796];0.08905065817534205;0.4915909054591255;0.43380461399246417
4032;1;3440.0;100.0;5849;[0.010258163788681825, 0.10155582150795008, 0.44144298170627455, 0.4467430329970935];0.0823306494711738;0.4942909043890067;0.48759961676356933
4033;1;3412.0;100.0;5880;[0.006122448979591836, 0.07585034013605442, 0.40629251700680274, 0.511734693877551];0.07341959896759491;0.46746026896537446;0.4673257468627564
4034;1;3414.0;100.0;5857;[0.008024585965511354, 0.06692846166979682, 0.428376301861021, 0.4966706505036708];0.06608866973761557;0.5087205787090933;0.5072952014357429
4035;1;3368.0;100.0;5788;[0.0032826537664132687, 0.06945404284727022, 0.29094678645473393, 0.6363165169315825];0.0631920069769838;0.51041698281611;0.4900274933082802
4036;1;3476.0;100.0;5919;[0.0, 0.0640310863321507, 0.33586754519344486, 0.6001013684744044];0.06674831160004695;0.5153068240946717;0.5196027783265855
4037;1;3554.0;100.0;5945;[0.01984861227922624, 0.22489486963835156, 0.25063078216989065, 0.5046257359125316];0.0763715968373829;0.5195460157559499;0.4957816563221628
4038;1;3534.0;100.0;5933;[0.12742288892634418, 0.24169897185235126, 0.35546940839373, 0.2754087308275746];0.06239225901143008;0.4930998571438992;0.5025907328818595
4039;1;3537.0;100.0;5741;[0.004877199094234454, 0.061313360041804564, 0.3987110259536666, 0.5350984149102944];0.06696121624308272;0.49817306531318184;0.5385018547756028
404;1;3488.0;100.0;5780;[0.06660899653979238, 0.20986159169550173, 0.4091695501730104, 0.3143598615916955];0.5575260233839164;0.6340951788554235;0.6423957099801915
4040;1;3472.0;100.0;5842;[0.0020540910647038686, 0.05819924683327628, 0.4099623416638138, 0.5297843204382061];0.07606542333994899;0.47335659600667224;0.5202289190783879
4041;1;3369.0;100.0;5990;[0.001669449081803005, 0.11051752921535893, 0.38397328881469117, 0.5038397328881469];0.09661601948162366;0.4999957638246278;0.48945175091365273
4042;1;3328.0;100.0;5893;[0.007127099949092143, 0.10266417783811302, 0.42423213982691327, 0.4659765823858816];0.07241396899683557;0.4963366862066311;0.46334269593216226
4043;1;3398.0;100.0;5953;[0.02486141441290106, 0.14362506299344868, 0.4029900890307408, 0.42852343356290945];0.06529901632530404;0.490119451561137;0.4646618930093093
4044;1;3502.0;100.0;5818;[0.03351667239601237, 0.22774149192162255, 0.36902715709865935, 0.3697146785837057];0.053898219799977845;0.49059044805350815;0.48063256676994587
4045;1;3511.0;100.0;5803;[0.0921936929174565, 0.2962260899534723, 0.33896260554885405, 0.27261761158021713];0.06548782557258906;0.47678091072845996;0.48372737059936194
4046;1;3552.0;100.0;5984;[0.12098930481283422, 0.29662433155080214, 0.30531417112299464, 0.277072192513369];0.06913335356022751;0.48631871770654916;0.47972460512360027
4047;1;3563.0;100.0;5992;[0.04889853137516689, 0.23064085447263016, 0.39485981308411217, 0.3256008010680908];0.04802751470996211;0.47317234003519304;0.47571027353753587
4048;1;3483.0;100.0;5973;[0.06462414197220827, 0.195546626485853, 0.3962832747363134, 0.34354595680562533];0.06241841599555328;0.45978117660173745;0.4301377291993727
4049;1;3379.0;100.0;5868;[0.04209270620313565, 0.18899113837764145, 0.4154737559645535, 0.3534423994546694];0.05316628527833473;0.45333697136151535;0.47466829228501467
405;1;3513.0;101.0;5835;[0.07300771208226221, 0.21868037703513282, 0.38011996572407886, 0.3281919451585261];0.2732977178108949;0.502846767807681;0.531283630180893
4050;1;3400.0;100.0;5920;[0.0491554054054054, 0.20456081081081082, 0.3915540540540541, 0.3547297297297297];0.06402548792042458;0.4472752270527534;0.42715496535030234
4051;1;3414.0;100.0;5991;[0.07394424970789518, 0.22500417292605576, 0.40477382740777834, 0.2962777499582707];0.05547951817116298;0.4692522494427493;0.44134356229713584
4052;1;3475.0;100.0;5792;[0.10203729281767956, 0.24861878453038674, 0.344267955801105, 0.3050759668508287];0.04253009238716334;0.44635855331384094;0.45023991684397185
4053;1;3714.0;100.0;5873;[0.14319768431806573, 0.24178443725523582, 0.3539928486293206, 0.26102502979737785];0.05984849562374919;0.4181066191818919;0.45782655871943484
4054;1;3602.0;100.0;5939;[0.17780771173598248, 0.2739518437447382, 0.3168883650446203, 0.23135207947465902];0.09063756850896297;0.4745136504975926;0.4799243333373366
4055;1;3515.0;100.0;5751;[0.09563554164493132, 0.2589114936532777, 0.3712397843853243, 0.2742131803164667];0.05912488653830741;0.43856655047339443;0.46463137322886144
4056;1;3454.0;100.0;5859;[0.09131251066734938, 0.23195084485407066, 0.36951698242020825, 0.30721966205837176];0.045936321848546416;0.4255540956455397;0.4221823751373019
4057;1;3435.0;100.0;5904;[0.056910569105691054, 0.22730352303523035, 0.4205623306233062, 0.29522357723577236];0.060872056509017634;0.43673327613297463;0.3938088369266572
4058;1;3423.0;100.0;6046;[0.0769103539530268, 0.2328812437975521, 0.3771088322858088, 0.3130995699636123];0.045975333316287476;0.40902996925350743;0.41958160333507305
4059;1;3467.0;100.0;5953;[0.09423819922728036, 0.24055098269779943, 0.3702334957164455, 0.29497732235847474];0.04033333321446822;0.414382195430034;0.4110681480741781
406;1;3460.0;100.0;5825;[0.05665236051502146, 0.1986266094420601, 0.40892703862660945, 0.335793991416309];0.07456515105899719;0.4533503592050629;0.42661220738518835
4060;1;3408.0;100.0;5931;[0.1360647445624684, 0.27347833417636147, 0.3387287135390322, 0.25172820772213794];0.04408126012211857;0.42873413471348476;0.42683055638450773
4061;1;3645.0;100.0;5728;[0.1717877094972067, 0.27339385474860334, 0.3168645251396648, 0.23795391061452514];0.08533714846794414;0.4428027962830584;0.4226994550514757
4062;1;3628.0;100.0;5710;[0.1733800350262697, 0.2817863397548161, 0.3234676007005254, 0.2213660245183888];0.053658625912665465;0.4362069596345862;0.41667338676482474
4063;1;3452.0;100.0;5761;[0.14789099114737025, 0.2747786842562055, 0.33292831105710813, 0.2444020135393161];0.040464555060703955;0.44223982783903953;0.4165476958273144
4064;1;3477.0;100.0;5774;[0.12694838933148597, 0.2263595427779702, 0.3520956009698649, 0.2945964669206789];0.06226162201466592;0.4015313210918183;0.4264508016006134
4065;1;3433.0;100.0;6076;[0.10023041474654378, 0.23387096774193547, 0.36010533245556287, 0.3057932850559579];0.048462063936220545;0.3895953496810646;0.3897311554543963
4066;1;3345.0;100.0;5955;[0.10260285474391267, 0.2397984886649874, 0.3664147774979009, 0.291183879093199];0.06037494636699523;0.3787390893338511;0.3885020363585069
4067;1;3507.0;100.0;5799;[0.1298499741334713, 0.26539058458354886, 0.3509225728573892, 0.2538368684255906];0.05616959909494179;0.39530829036144655;0.40433639241753516
4068;1;3452.0;100.0;5909;[0.12624809612455576, 0.2553731595870706, 0.3504823151125402, 0.26789642917583345];0.04057660508344283;0.4055855469743263;0.34997935964538673
4069;1;3534.0;100.0;5871;[0.18974621018565832, 0.2796797819792199, 0.3033554760688128, 0.227218531766309];0.04220862258636965;0.3838438892868786;0.40479838581212596
